date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:50:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Dec%202024%2016:50:42%20GMT	http://www.amcharts.com/lib/3/plugins/export/export.css	C:/My%20Web%20Sites/Kembanggede/www.amcharts.com/lib/3/plugins/export/export.a0.delayed	(from https://www.lerepdesawisata.com/statistik/jenis_kelamin)
23:50:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Dec%202024%2016:50:43%20GMT	http://www.amcharts.com/lib/3/amcharts.js	C:/My%20Web%20Sites/Kembanggede/www.amcharts.com/lib/3/amcharts.js	(from https://www.lerepdesawisata.com/statistik/jenis_kelamin)
23:50:44	34849/34849	---MCZ	200	added ('OK')	text/css	etag:W/%228821-63494d9c-5d0c0f31b37aa5bb;br%22	https://www.amcharts.com/lib/3/plugins/export/export.css	C:/My%20Web%20Sites/Kembanggede/www.amcharts.com/lib/3/plugins/export/export.css	(from https://www.lerepdesawisata.com/statistik/jenis_kelamin)
23:50:45	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Dec%202024%2016:50:44%20GMT	http://www.amcharts.com/lib/3/pie.js	C:/My%20Web%20Sites/Kembanggede/www.amcharts.com/lib/3/pie.js	(from https://www.lerepdesawisata.com/statistik/jenis_kelamin)
23:50:46	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Dec%202024%2016:50:45%20GMT	http://www.amcharts.com/lib/3/plugins/tools/polarScatter/polarScatter.min.js	C:/My%20Web%20Sites/Kembanggede/www.amcharts.com/lib/3/plugins/tools/polarScatter/polarScatter.min.js	(from https://www.lerepdesawisata.com/statistik/jenis_kelamin)
23:50:47	14780/14780	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2239bc-63494d9b-acebff7377f6c271;br%22	https://www.amcharts.com/lib/3/pie.js	C:/My%20Web%20Sites/Kembanggede/www.amcharts.com/lib/3/pie.js	(from https://www.lerepdesawisata.com/statistik/jenis_kelamin)
23:50:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Dec%202024%2016:50:46%20GMT	http://www.amcharts.com/lib/3/plugins/animate/animate.min.js	C:/My%20Web%20Sites/Kembanggede/www.amcharts.com/lib/3/plugins/animate/animate.min.js	(from https://www.lerepdesawisata.com/statistik/jenis_kelamin)
23:50:48	915/915	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22393-63494d9f-f57779eb318a5a85;br%22	https://www.amcharts.com/lib/3/plugins/tools/polarScatter/polarScatter.min.js	C:/My%20Web%20Sites/Kembanggede/www.amcharts.com/lib/3/plugins/tools/polarScatter/polarScatter.min.js	(from https://www.lerepdesawisata.com/statistik/jenis_kelamin)
23:50:48	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Dec%202024%2016:50:47%20GMT	http://www.amcharts.com/lib/3/plugins/export/export.min.js	C:/My%20Web%20Sites/Kembanggede/www.amcharts.com/lib/3/plugins/export/export.min.js	(from https://www.lerepdesawisata.com/statistik/jenis_kelamin)
23:50:48	211633/211633	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2233ab1-63494d89-95fb5a386d19d8fa;br%22	https://www.amcharts.com/lib/3/amcharts.js	C:/My%20Web%20Sites/Kembanggede/www.amcharts.com/lib/3/amcharts.js	(from https://www.lerepdesawisata.com/statistik/jenis_kelamin)
23:50:49	4602/4602	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2211fa-63494d9b-e0e9e19801a08e7e;br%22	https://www.amcharts.com/lib/3/plugins/animate/animate.min.js	C:/My%20Web%20Sites/Kembanggede/www.amcharts.com/lib/3/plugins/animate/animate.min.js	(from https://www.lerepdesawisata.com/statistik/jenis_kelamin)
23:50:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Dec%202024%2016:50:48%20GMT	http://www.amcharts.com/lib/3/themes/light.js	C:/My%20Web%20Sites/Kembanggede/www.amcharts.com/lib/3/themes/light.js	(from https://www.lerepdesawisata.com/statistik/jenis_kelamin)
23:50:50	62806/62806	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22f556-63494d9c-40fe6ca191418647;br%22	https://www.amcharts.com/lib/3/plugins/export/export.min.js	C:/My%20Web%20Sites/Kembanggede/www.amcharts.com/lib/3/plugins/export/export.min.js	(from https://www.lerepdesawisata.com/statistik/jenis_kelamin)
23:50:50	3871/3871	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22f1f-63494d9f-db23e4710e2512a7;br%22	https://www.amcharts.com/lib/3/themes/light.js	C:/My%20Web%20Sites/Kembanggede/www.amcharts.com/lib/3/themes/light.js	(from https://www.lerepdesawisata.com/statistik/jenis_kelamin)
23:51:11	142946/142946	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Oct%202024%2017:46:30%20GMT	https://www.lerepdesawisata.com/img/artikel_folder/Artikel_mahasiswa-asing-ikuti-vip-summer-course-di-lerep_1727804790.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/artikel_folder/Artikel_mahasiswa-asing-ikuti-vip-summer-course-di-lerep_1727804790.jpg	(from https://www.lerepdesawisata.com/berita/mahasiswa-asing-ikuti-vip-summer-course-di-lerep)
23:51:13	151479/151479	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Sep%202024%2017:38:51%20GMT	https://www.lerepdesawisata.com/img/artikel_folder/Artikel_desa-lerep-juara-iii-nasional-lomba-desa-wisata-nusantara-2024_1727717931.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/artikel_folder/Artikel_desa-lerep-juara-iii-nasional-lomba-desa-wisata-nusantara-2024_1727717931.jpg	(from https://www.lerepdesawisata.com/berita/desa-lerep-juara-iii-nasional-lomba-desa-wisata-nusantara-2024)
23:51:15	187093/187093	---M--	200	added ('OK')	image/jpeg	date:Tue,%2001%20Oct%202024%2017:49:38%20GMT	https://www.lerepdesawisata.com/img/artikel_folder/Artikel_dusun-soka-juara-1-turnamen-sepak-bola-karang-taruna-desa-lerep_1727804978.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/artikel_folder/Artikel_dusun-soka-juara-1-turnamen-sepak-bola-karang-taruna-desa-lerep_1727804978.jpg	(from https://www.lerepdesawisata.com/berita/dusun-soka-juara-1-turnamen-sepak-bola-karang-taruna-desa-lerep)
23:51:20	22281/22281	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:51:13%20GMT	https://www.lerepdesawisata.com/homestay/amin-homestay	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/homestay/amin-homestay.html	(from https://www.lerepdesawisata.com/homestay)
23:51:33	82204/82204	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Nov%202023%2013:37:47%20GMT	https://www.lerepdesawisata.com/img/homestay_folder/Homestay_1700055467.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/homestay_folder/Homestay_1700055467.jpg	(from https://www.lerepdesawisata.com/homestay)
23:51:36	24416/24416	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:51:31%20GMT	https://www.lerepdesawisata.com/homestay/dariyasih-homestay	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/homestay/dariyasih-homestay.html	(from https://www.lerepdesawisata.com/homestay)
23:51:48	72570/72570	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Nov%202023%2002:27:27%20GMT	https://www.lerepdesawisata.com/img/homestay_folder/Homestay_1699884493.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/homestay_folder/Homestay_1699884493.jpg	(from https://www.lerepdesawisata.com/homestay)
23:51:52	22281/22281	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:51:46%20GMT	https://www.lerepdesawisata.com/homestay/djayari-homestay	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/homestay/djayari-homestay.html	(from https://www.lerepdesawisata.com/homestay)
23:51:53	293707/293707	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Nov%202023%2013:29:47%20GMT	https://www.lerepdesawisata.com/img/homestay_folder/Homestay_1700054987.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/homestay_folder/Homestay_1700054987.jpg	(from https://www.lerepdesawisata.com/homestay)
23:51:54	25484/25484	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:51:51%20GMT	https://www.lerepdesawisata.com/homestay/gyanto-homestay	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/homestay/gyanto-homestay.html	(from https://www.lerepdesawisata.com/homestay)
23:52:14	132167/132167	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Nov%202023%2023:40:21%20GMT	https://www.lerepdesawisata.com/img/homestay_folder/Homestay_1700091621.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/homestay_folder/Homestay_1700091621.jpg	(from https://www.lerepdesawisata.com/homestay)
23:52:16	161438/161438	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Nov%202023%2023:37:15%20GMT	https://www.lerepdesawisata.com/img/homestay_folder/Homestay_1700091434.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/homestay_folder/Homestay_1700091434.jpg	(from https://www.lerepdesawisata.com/homestay)
23:52:16	25492/25492	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:52:12%20GMT	https://www.lerepdesawisata.com/homestay/indarsih-homestay	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/homestay/indarsih-homestay.html	(from https://www.lerepdesawisata.com/homestay)
23:52:20	22311/22311	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:52:14%20GMT	https://www.lerepdesawisata.com/homestay/malikatun-homestay	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/homestay/malikatun-homestay.html	(from https://www.lerepdesawisata.com/homestay)
23:52:31	119733/119733	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Nov%202023%2023:44:17%20GMT	https://www.lerepdesawisata.com/img/homestay_folder/Homestay_1700091857.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/homestay_folder/Homestay_1700091857.jpg	(from https://www.lerepdesawisata.com/homestay)
23:52:32	25494/25494	---M-Z	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:52:29%20GMT	https://www.lerepdesawisata.com/homestay/mukini-homestay	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/homestay/mukini-homestay.html	(from https://www.lerepdesawisata.com/homestay)
23:52:34	573476/573476	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Nov%202023%2008:44:52%20GMT	https://www.lerepdesawisata.com/img/bg.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/bg.jpg	(from https://www.lerepdesawisata.com/homestay)
23:52:40	25495/25495	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:52:32%20GMT	https://www.lerepdesawisata.com/homestay/nunung-homestay	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/homestay/nunung-homestay.html	(from https://www.lerepdesawisata.com/homestay)
23:52:42	70363/70363	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Nov%202023%2023:49:12%20GMT	https://www.lerepdesawisata.com/img/homestay_folder/Homestay_1700092152.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/homestay_folder/Homestay_1700092152.jpg	(from https://www.lerepdesawisata.com/homestay)
23:52:44	172375/172375	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Nov%202023%2023:46:02%20GMT	https://www.lerepdesawisata.com/img/homestay_folder/Homestay_1700091962.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/homestay_folder/Homestay_1700091962.jpg	(from https://www.lerepdesawisata.com/homestay)
23:52:45	25490/25490	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:52:40%20GMT	https://www.lerepdesawisata.com/homestay/rini-homestay	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/homestay/rini-homestay.html	(from https://www.lerepdesawisata.com/homestay)
23:52:46	25495/25495	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:52:42%20GMT	https://www.lerepdesawisata.com/homestay/rochim-homestay	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/homestay/rochim-homestay.html	(from https://www.lerepdesawisata.com/homestay)
23:53:02	155921/155921	---M--	200	added ('OK')	image/jpeg	date:Wed,%2015%20Nov%202023%2023:53:53%20GMT	https://www.lerepdesawisata.com/img/homestay_folder/Homestay_1700092433.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/homestay_folder/Homestay_1700092433.jpg	(from https://www.lerepdesawisata.com/homestay)
23:53:05	25505/25505	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:53:00%20GMT	https://www.lerepdesawisata.com/homestay/ruslan-homestay	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/homestay/ruslan-homestay.html	(from https://www.lerepdesawisata.com/homestay)
23:53:06	130795/130795	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Nov%202023%2000:19:16%20GMT	https://www.lerepdesawisata.com/img/homestay_folder/Homestay_1700093956.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/homestay_folder/Homestay_1700093956.jpg	(from https://www.lerepdesawisata.com/homestay)
23:53:09	172470/172470	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Nov%202023%2000:22:21%20GMT	https://www.lerepdesawisata.com/img/homestay_folder/Homestay_1700094141.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/homestay_folder/Homestay_1700094141.jpg	(from https://www.lerepdesawisata.com/homestay)
23:53:09	25499/25499	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:53:04%20GMT	https://www.lerepdesawisata.com/homestay/sarofah-homestay	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/homestay/sarofah-homestay.html	(from https://www.lerepdesawisata.com/homestay)
23:53:14	25496/25496	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:53:07%20GMT	https://www.lerepdesawisata.com/homestay/seneng-homestay	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/homestay/seneng-homestay.html	(from https://www.lerepdesawisata.com/homestay)
23:53:19	108395/108395	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Nov%202023%2000:25:08%20GMT	https://www.lerepdesawisata.com/img/homestay_folder/Homestay_1700094308.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/homestay_folder/Homestay_1700094308.jpg	(from https://www.lerepdesawisata.com/homestay)
23:53:24	25518/25518	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:53:17%20GMT	https://www.lerepdesawisata.com/homestay/siti-kodriyah-homestay	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/homestay/siti-kodriyah-homestay.html	(from https://www.lerepdesawisata.com/homestay)
23:53:32	124388/124388	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Nov%202023%2000:30:05%20GMT	https://www.lerepdesawisata.com/img/homestay_folder/Homestay_1700094605.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/homestay_folder/Homestay_1700094605.jpg	(from https://www.lerepdesawisata.com/homestay)
23:53:34	185859/185859	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Nov%202023%2000:27:21%20GMT	https://www.lerepdesawisata.com/img/homestay_folder/Homestay_1700094441.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/homestay_folder/Homestay_1700094441.jpg	(from https://www.lerepdesawisata.com/homestay)
23:53:35	25510/25510	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:53:30%20GMT	https://www.lerepdesawisata.com/homestay/sri-lestari-homestay	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/homestay/sri-lestari-homestay.html	(from https://www.lerepdesawisata.com/homestay)
23:53:35	66233/66233	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Nov%202023%2000:32:47%20GMT	https://www.lerepdesawisata.com/img/homestay_folder/Homestay_1700094767.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/homestay_folder/Homestay_1700094767.jpg	(from https://www.lerepdesawisata.com/homestay)
23:53:38	25493/25493	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:53:33%20GMT	https://www.lerepdesawisata.com/homestay/teguh-homestay	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/homestay/teguh-homestay.html	(from https://www.lerepdesawisata.com/homestay)
23:53:42	20643/20643	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:53:36%20GMT	https://www.lerepdesawisata.com/produk/robusta-wine	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/produk/robusta-wine.html	(from https://www.lerepdesawisata.com/produk)
23:53:48	113744/113744	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Nov%202023%2000:35:07%20GMT	https://www.lerepdesawisata.com/img/homestay_folder/Homestay_1700094907.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/homestay_folder/Homestay_1700094907.jpg	(from https://www.lerepdesawisata.com/homestay)
23:53:52	20486/20486	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:53:46%20GMT	https://www.lerepdesawisata.com/produk/robusta	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/produk/robusta.html	(from https://www.lerepdesawisata.com/produk)
23:54:06	218551/218551	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Nov%202023%2007:02:20%20GMT	https://www.lerepdesawisata.com/img/produk_folder/Produk_1700204540.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/produk_folder/Produk_1700204540.jpg	(from https://www.lerepdesawisata.com/produk)
23:54:10	20558/20558	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:54:04%20GMT	https://www.lerepdesawisata.com/produk/jahe-rempah	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/produk/jahe-rempah.html	(from https://www.lerepdesawisata.com/produk)
23:54:16	237635/237635	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Nov%202023%2007:10:52%20GMT	https://www.lerepdesawisata.com/img/produk_folder/Produk_1700205052.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/produk_folder/Produk_1700205052.jpg	(from https://www.lerepdesawisata.com/produk)
23:54:20	20599/20599	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:54:14%20GMT	https://www.lerepdesawisata.com/produk/gula-semut-aren	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/produk/gula-semut-aren.html	(from https://www.lerepdesawisata.com/produk)
23:54:40	320478/320478	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Nov%202023%2007:10:09%20GMT	https://www.lerepdesawisata.com/img/produk_folder/Produk_1700205009.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/produk_folder/Produk_1700205009.jpg	(from https://www.lerepdesawisata.com/produk)
23:54:44	20540/20540	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:54:38%20GMT	https://www.lerepdesawisata.com/produk/gula-aren	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/produk/gula-aren.html	(from https://www.lerepdesawisata.com/produk)
23:54:51	287040/287040	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Nov%202023%2007:08:43%20GMT	https://www.lerepdesawisata.com/img/produk_folder/Produk_1700204923.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/produk_folder/Produk_1700204923.jpg	(from https://www.lerepdesawisata.com/produk)
23:54:56	20791/20791	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:54:49%20GMT	https://www.lerepdesawisata.com/produk/durian-sultan	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/produk/durian-sultan.html	(from https://www.lerepdesawisata.com/produk)
23:55:05	327992/327992	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Nov%202023%2007:09:21%20GMT	https://www.lerepdesawisata.com/img/produk_folder/Produk_1700204961.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/produk_folder/Produk_1700204961.jpg	(from https://www.lerepdesawisata.com/produk)
23:55:10	20873/20873	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:55:03%20GMT	https://www.lerepdesawisata.com/produk/durian-musang-king	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/produk/durian-musang-king.html	(from https://www.lerepdesawisata.com/produk)
23:55:38	296448/296448	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Nov%202023%2007:06:59%20GMT	https://www.lerepdesawisata.com/img/produk_folder/Produk_1700204819.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/produk_folder/Produk_1700204819.jpg	(from https://www.lerepdesawisata.com/produk)
23:55:43	20825/20825	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:55:36%20GMT	https://www.lerepdesawisata.com/produk/durian-bawor	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/produk/durian-bawor.html	(from https://www.lerepdesawisata.com/produk)
23:56:40	617976/617976	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Nov%202023%2007:07:54%20GMT	https://www.lerepdesawisata.com/img/produk_folder/Produk_1700204874.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/produk_folder/Produk_1700204874.jpg	(from https://www.lerepdesawisata.com/produk)
23:56:41	400097/400097	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Nov%202023%2007:04:37%20GMT	https://www.lerepdesawisata.com/img/produk_folder/Produk_1700204677.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/produk_folder/Produk_1700204677.jpg	(from https://www.lerepdesawisata.com/produk)
23:56:42	20394/20394	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:56:38%20GMT	https://www.lerepdesawisata.com/produk/cengkeh-zanzibar	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/produk/cengkeh-zanzibar.html	(from https://www.lerepdesawisata.com/produk)
23:56:49	20478/20478	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:56:41%20GMT	https://www.lerepdesawisata.com/produk/arabika	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/produk/arabika.html	(from https://www.lerepdesawisata.com/produk)
23:56:54	956144/956144	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Nov%202023%2007:06:15%20GMT	https://www.lerepdesawisata.com/img/produk_folder/Produk_1700204774.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/produk_folder/Produk_1700204774.jpg	(from https://www.lerepdesawisata.com/produk)
23:57:09	79914/79914	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Sep%202024%2019:33:26%20GMT	https://www.lerepdesawisata.com/img/artikel_folder/Artikel_desa-lerep-juara-1-lomba-bangga-kencana-2024-tingkat-kabupaten-semarang_1726601606.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/artikel_folder/Artikel_desa-lerep-juara-1-lomba-bangga-kencana-2024-tingkat-kabupaten-semarang_1726601606.jpg	(from https://www.lerepdesawisata.com/berita/desa-lerep-juara-1-lomba-bangga-kencana-2024-tingkat-kabupaten-semarang)
23:57:14	34494/34494	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:57:07%20GMT	https://www.lerepdesawisata.com/berita/meriah-kirab-sedekah-bumi-dan-pitulasan-di-dusun-lerep	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/berita/meriah-kirab-sedekah-bumi-dan-pitulasan-di-dusun-lerep.html	(from https://www.lerepdesawisata.com/berita/index/5)
23:57:19	169140/169140	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Sep%202024%2019:35:36%20GMT	https://www.lerepdesawisata.com/img/artikel_folder/Artikel_lerep-expo-diapresiasi-tim-pengggerak-pkk-kabupaten-semarang_1726601736.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/artikel_folder/Artikel_lerep-expo-diapresiasi-tim-pengggerak-pkk-kabupaten-semarang_1726601736.jpg	(from https://www.lerepdesawisata.com/berita/lerep-expo-diapresiasi-tim-pengggerak-pkk-kabupaten-semarang)
23:57:20	284364/284364	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Nov%202023%2007:03:32%20GMT	https://www.lerepdesawisata.com/img/produk_folder/Produk_1700204611.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/produk_folder/Produk_1700204611.jpg	(from https://www.lerepdesawisata.com/produk)
23:57:21	28203/28203	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:57:17%20GMT	https://www.lerepdesawisata.com/berita/kades-lerep-terima-tanda-kehormatan-satya-lancana-kepariwisataan	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/berita/kades-lerep-terima-tanda-kehormatan-satya-lancana-kepariwisataan.html	(from https://www.lerepdesawisata.com/berita/index/5)
23:57:21	56591/56591	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Aug%202024%2007:58:23%20GMT	https://www.lerepdesawisata.com/img/artikel_folder/thumbs/Artikel_meriah-kirab-sedekah-bumi-dan-pitulasan-di-dusun-lerep_1724486303.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/artikel_folder/thumbs/Artikel_meriah-kirab-sedekah-bumi-dan-pitulasan-di-dusun-lerep_1724486303.jpg	(from https://www.lerepdesawisata.com/berita/index/5)
23:57:24	28055/28055	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Dec%202024%2016:57:19%20GMT	https://www.lerepdesawisata.com/berita/kampung-kb-desa-lerep-masuk-tiga-besar-lomba-bangga-kencana-2024	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/berita/kampung-kb-desa-lerep-masuk-tiga-besar-lomba-bangga-kencana-2024.html	(from https://www.lerepdesawisata.com/berita/index/5)
23:57:25	40147/40147	---M--	200	added ('OK')	image/jpeg	date:Sat,%2024%20Aug%202024%2007:50:02%20GMT	https://www.lerepdesawisata.com/img/artikel_folder/thumbs/Artikel_kades-lerep-terima-tanda-kehormatan-satya-lancana-kepariwisataan-_1724485802.jpg	C:/My%20Web%20Sites/Kembanggede/www.lerepdesawisata.com/img/artikel_folder/thumbs/Artikel_kades-lerep-terima-tanda-kehormatan-satya-lancana-kepariwisataan-_1724485802.jpg	(from https://www.lerepdesawisata.com/berita/index/5)
